Filename,ClassId,Pred_1,Conf_1,Pred_2,Conf_2
1647,No overtaking,No overtaking,1.000000,No overtaking,1.000000
1648,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1649,Limit 30km,Limit 30km,0.999851,Limit 30km,0.999999
1650,Mandatory direction straight,Mandatory direction straight,0.999998,Mandatory direction straight,1.000000
1651,Wrong way,Wrong way,1.000000,Wrong way,1.000000
1652,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1653,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1654,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1655,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1656,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
1657,Traffic light,Traffic light,1.000000,Traffic light,0.999999
1658,Right of way,Right of way,1.000000,Right of way,1.000000
1659,Stop,Stop,0.999982,Stop,1.000000
1660,Limit 100km,Limit 100km,0.982481,Limit 100km,0.999999
1661,School,School,1.000000,School,1.000000
1662,Wrong way,Wrong way,0.999571,Wrong way,0.996845
1663,Wild animals,Wild animals,0.975982,Wild animals,0.963441
1664,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
1665,Men at work,Men at work,0.999906,Men at work,0.999995
1666,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
1667,End limit 80km,End limit 80km,0.999917,End limit 80km,1.000000
1668,Right of way,Right of way,1.000000,Right of way,1.000000
1669,Mandatory step to the right,Mandatory step to the right,0.999982,Mandatory step to the right,1.000000
1670,Wrong way,Wrong way,1.000000,Wrong way,0.999998
1671,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.996284,End of no overtaking of heavy vehicles,0.603835
1672,No overtaking,No overtaking,1.000000,No overtaking,1.000000
1673,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
1674,Transit prohibition,Transit prohibition,0.999999,Transit prohibition,0.999996
1675,Danger of bumps,Danger of bumps,0.999999,Danger of bumps,0.999915
1676,Limit 100km,Limit 100km,0.999989,Limit 100km,0.999969
1677,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
1678,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1679,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1680,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1681,Men at work,Men at work,1.000000,Men at work,1.000000
1682,Wrong way,Wrong way,0.999954,Wrong way,0.999218
1683,Danger of slipping,Danger of slipping,0.999996,Danger of slipping,0.999999
1684,Wild animals,Wild animals,1.000000,Wild animals,1.000000
1685,Mandatory step to the right,Mandatory step to the right,0.999993,Mandatory step to the right,1.000000
1686,Limit 100km,Limit 100km,1.000000,Limit 100km,0.999998
1687,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1688,Limit 30km,Limit 30km,1.000000,Limit 30km,0.999999
1689,Men at work,Men at work,1.000000,Men at work,1.000000
1690,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
1691,Left turn mandatory,Left turn mandatory,0.999999,Left turn mandatory,0.999999
1692,No overtaking,No overtaking,1.000000,No overtaking,1.000000
1693,Wrong way,Wrong way,1.000000,Wrong way,1.000000
1694,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
1695,Traffic light,Traffic light,1.000000,Traffic light,0.999016
1696,Wrong way,Wrong way,0.999999,Wrong way,0.999989
1697,Snow,Snow,0.999965,Snow,1.000000
1698,Mandatory step to the right,Mandatory step to the right,0.999999,Mandatory step to the right,0.999993
1699,Pedestrian crossing,Pedestrian crossing,1.000000,Pedestrian crossing,0.999990
1700,End limit 80km,End limit 80km,0.999992,End limit 80km,1.000000
1701,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
1702,Go ahead,Go ahead,0.999987,Go ahead,1.000000
1703,Men at work,Men at work,1.000000,Men at work,1.000000
1704,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,0.999511,Prohibition of heavy vehicles transit,0.999991
1705,Mandatory direction straight,Mandatory direction straight,0.999998,Mandatory direction straight,1.000000
1706,Generic danger,Generic danger,0.999976,Generic danger,1.000000
1707,Limit 100km,Limit 100km,0.999948,Limit 100km,1.000000
1708,Limit 120km,Limit 120km,1.000000,Limit 120km,0.999993
1709,Snow,Snow,0.999492,Snow,0.999436
1710,Limit 30km,Limit 30km,0.999996,Limit 30km,1.000000
1711,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
1712,Roundabout,Roundabout,0.999997,Roundabout,1.000000
1713,Snow,Snow,0.999837,Snow,0.999956
1714,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.999594,End of no overtaking of heavy vehicles,1.000000
1715,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1716,No overtaking,No overtaking,1.000000,No overtaking,1.000000
1717,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1718,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,0.999890
1719,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1720,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1721,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1722,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1723,Transit prohibition,Transit prohibition,0.999999,Transit prohibition,1.000000
1724,Right of way,Right of way,1.000000,Right of way,1.000000
1725,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1726,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.999475,No overtaking of heavy vehicles,0.999999
1727,Roundabout,Roundabout,0.999888,Roundabout,1.000000
1728,Wild animals,Wild animals,0.999904,Wild animals,1.000000
1729,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
1730,Limit 50km,Limit 50km,1.000000,Limit 50km,0.999999
1731,Right turn mandatory,Right turn mandatory,1.000000,Right turn mandatory,0.999997
1732,Generic danger,Generic danger,0.998484,Generic danger,0.999997
1733,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
1734,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
1735,Right of way,Right of way,1.000000,Right of way,1.000000
1736,Limit 70km,Limit 70km,0.999999,Limit 70km,1.000000
1737,Transit prohibition,Transit prohibition,1.000000,Transit prohibition,1.000000
1738,Wrong way,Wrong way,0.999986,Wrong way,1.000000
1739,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.999998,No overtaking of heavy vehicles,1.000000
1740,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1741,Directions right and straight,Directions right and straight,1.000000,Directions right and straight,0.999667
1742,Men at work,Men at work,1.000000,Men at work,1.000000
1743,Limit 50km,Limit 50km,0.999971,Limit 50km,1.000000
1744,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1745,Limit 80km,Limit 80km,0.999870,Limit 80km,0.999849
1746,Mandatory step to the left,Mandatory step to the left,0.652082,Limit 50km,0.837001
1747,Right of way,Transit prohibition,0.769878,Transit prohibition,0.999999
1748,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
1749,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1750,Traffic light,Traffic light,1.000000,Traffic light,1.000000
1751,Dangerous right curve,Dangerous right curve,1.000000,Dangerous right curve,0.999998
1752,Wild animals,Wild animals,0.999995,Wild animals,0.999998
1753,Generic danger,Generic danger,0.462783,Generic danger,1.000000
1754,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1755,Limit 80km,Limit 80km,0.999776,Limit 80km,1.000000
1756,No overtaking,No overtaking,1.000000,No overtaking,1.000000
1757,Limit 100km,Limit 100km,1.000000,Limit 100km,0.999999
1758,Directions right and straight,Directions right and straight,0.999999,Directions right and straight,0.999895
1759,Double curve,Double curve,0.700989,Double curve,0.998966
1760,Dangerous right curve,Dangerous right curve,1.000000,Dangerous right curve,0.998532
1761,Directions left and straight,Directions left and straight,1.000000,Directions left and straight,0.999985
1762,Wrong way,Wrong way,0.998353,Wrong way,0.992011
1763,End of no overtaking,End of no overtaking,1.000000,No overtaking,0.988073
1764,Danger of slipping,Danger of slipping,1.000000,Danger of slipping,1.000000
1765,Left turn mandatory,Left turn mandatory,0.999999,Left turn mandatory,0.999948
1766,Stop,Stop,0.999871,Stop,0.999973
1767,Limit 50km,Limit 50km,0.999760,Limit 50km,1.000000
1768,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
1769,Generic danger,Generic danger,1.000000,Generic danger,0.999999
1770,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
1771,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
1772,Mandatory step to the left,Mandatory step to the left,1.000000,Mandatory step to the left,0.999997
1773,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1774,Limit 70km,Limit 70km,0.885463,Limit 50km,0.953321
1775,Right of way,Right of way,1.000000,Right of way,1.000000
1776,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
1777,Limit 60km,Limit 60km,1.000000,Limit 60km,1.000000
1778,Mandatory direction straight,Mandatory direction straight,0.999998,Mandatory direction straight,1.000000
1779,Mandatory direction straight,Mandatory direction straight,0.999729,Mandatory direction straight,1.000000
1780,Right turn mandatory,Right turn mandatory,1.000000,Right turn mandatory,0.999910
1781,Mandatory step to the right,Mandatory step to the right,0.922230,Mandatory step to the right,0.999975
1782,Limit 120km,Limit 120km,0.998115,Limit 120km,1.000000
1783,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1784,Mandatory direction straight,Mandatory direction straight,0.999748,Mandatory direction straight,0.999993
1785,Men at work,Men at work,1.000000,Men at work,1.000000
1786,Wild animals,Wild animals,0.999986,Wild animals,0.999996
1787,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
1788,Limit 30km,Limit 30km,1.000000,Limit 30km,1.000000
1789,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
1790,Roundabout,Roundabout,0.999466,Roundabout,0.999946
1791,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
1792,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1793,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
1794,Men at work,Men at work,1.000000,Men at work,1.000000
1795,Right of way,Right of way,1.000000,Right of way,1.000000
1796,Stop,Stop,1.000000,Stop,0.999986
1797,Wild animals,Wild animals,0.999729,Wild animals,0.999895
1798,Limit 100km,Limit 100km,0.997582,Limit 100km,0.999709
1799,No overtaking,No overtaking,1.000000,No overtaking,1.000000
1800,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1801,Danger of bumps,Danger of bumps,1.000000,Danger of bumps,1.000000
1802,Asymmetrical bottleneck,Asymmetrical bottleneck,0.893803,Asymmetrical bottleneck,0.876089
1803,Limit 100km,Limit 100km,1.000000,Limit 100km,1.000000
1804,Intersection with right of way,Intersection with right of way,0.999997,Intersection with right of way,1.000000
1805,School,School,0.999869,School,0.999875
1806,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1807,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
1808,No overtaking,No overtaking,1.000000,No overtaking,1.000000
1809,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
1810,Right of way,Right of way,1.000000,Right of way,1.000000
1811,Limit 70km,Limit 70km,0.999998,Limit 70km,1.000000
1812,Right of way,Right of way,0.969120,Right of way,0.999990
1813,No overtaking,No overtaking,1.000000,No overtaking,0.999994
1814,Directions right and straight,Directions right and straight,0.999999,Directions right and straight,0.999991
1815,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1816,Limit 120km,Limit 120km,1.000000,Limit 120km,1.000000
1817,Generic danger,Generic danger,0.950451,Generic danger,0.988776
1818,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1819,End limit 80km,End limit 80km,0.574894,Limit 80km,0.476332
1820,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
1821,School,School,1.000000,School,0.999983
1822,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1823,Mandatory direction straight,Mandatory direction straight,0.999997,Mandatory direction straight,1.000000
1824,Snow,Snow,0.999918,Snow,1.000000
1825,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
1826,Stop,Stop,1.000000,Stop,0.999987
1827,Danger of slipping,Danger of slipping,1.000000,Danger of slipping,1.000000
1828,Mandatory direction straight,Mandatory direction straight,0.999999,Mandatory direction straight,0.999999
1829,Mandatory step to the right,Mandatory step to the right,0.999998,Mandatory step to the right,1.000000
1830,Limit 100km,Limit 100km,0.999999,Limit 100km,1.000000
1831,Limit 80km,Limit 80km,0.999998,Limit 80km,1.000000
1832,Limit 80km,Limit 80km,0.999999,Limit 80km,1.000000
1833,Prohibition of heavy vehicles transit,Prohibition of heavy vehicles transit,1.000000,Prohibition of heavy vehicles transit,1.000000
1834,Limit 70km,Limit 70km,1.000000,Limit 70km,1.000000
1835,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
1836,Transit prohibition,Transit prohibition,0.999999,Transit prohibition,0.999996
1837,Limit 70km,Limit 70km,0.999999,Limit 70km,1.000000
1838,Wrong way,Wrong way,1.000000,Wrong way,1.000000
1839,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,1.000000
1840,Pedestrian crossing,Pedestrian crossing,0.999998,Pedestrian crossing,0.998640
1841,Right turn mandatory,Right turn mandatory,0.999999,Right turn mandatory,0.999996
1842,Limit 50km,Limit 50km,1.000000,Limit 50km,1.000000
1843,Cycle crossing,Cycle crossing,0.999997,Cycle crossing,1.000000
1844,Limit 80km,Limit 80km,0.884866,Limit 80km,0.999997
1845,Intersection with right of way,Intersection with right of way,1.000000,Intersection with right of way,1.000000
1846,Limit 70km,Limit 70km,0.994113,Limit 70km,0.999988
1847,No overtaking of heavy vehicles,No overtaking of heavy vehicles,0.999999,No overtaking of heavy vehicles,0.999999
1848,Stop,Stop,0.999999,Stop,0.999999
1849,Give right to pass,Give right to pass,1.000000,Give right to pass,0.999977
1850,Mandatory direction straight,Mandatory direction straight,1.000000,Mandatory direction straight,0.999995
1851,School,School,0.999237,School,0.980292
1852,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
1853,Limit 20km,Limit 20km,0.999904,Limit 20km,0.979806
1854,Cycle crossing,Cycle crossing,0.999910,Cycle crossing,1.000000
1855,Limit 80km,Limit 80km,1.000000,Limit 80km,1.000000
1856,Asymmetrical bottleneck,Asymmetrical bottleneck,0.971804,Asymmetrical bottleneck,0.999898
1857,Right of way,Right of way,0.977472,Right of way,0.658945
1858,No overtaking of heavy vehicles,No overtaking of heavy vehicles,1.000000,No overtaking of heavy vehicles,1.000000
1859,Mandatory step to the right,Mandatory step to the right,1.000000,Mandatory step to the right,1.000000
1860,No overtaking,No overtaking,1.000000,No overtaking,1.000000
1861,End of no overtaking of heavy vehicles,End of no overtaking of heavy vehicles,0.967891,End of no overtaking of heavy vehicles,0.998256
1862,Limit 80km,Limit 80km,0.999992,Limit 80km,1.000000
1863,Limit 30km,Limit 30km,0.999909,Limit 30km,1.000000
1864,Give right to pass,Give right to pass,1.000000,Give right to pass,1.000000
